source_type,source_id,name,series,series_source_id,genre,rarity,image_url,about,favorites,archetype,stats,potency,elemental_type,elemental_resistances
mal,c15877_mal,Cornelia,Umineko no Naku Koro ni,4896,Anime,1,https://t.vndb.org/ch/66/32166.jpg,"Cornelia is an aide in Eiserne Jungfrau, and a third-class priest. She has a strong sense of justice, but despite her cold exterior shared by her comrades, she is quite hot-blooded in nature. Cornelia is new to Eiserne Jungfrau and is innocent and unaware of the dark side of her profession. She was chosen for her current mission specifically by Gertrude. She was chosen so that she could decide if she was the right type of person for this profession.",0,Templar,"{""hp"": 101, ""atk"": 105, ""mag"": 70, ""vit"": 126, ""spr"": 118, ""int"": 101, ""spd"": 74, ""lck"": 69}","{""Mage"": ""D"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,c15878_mal,Gertrude,Umineko no Naku Koro ni,4896,Anime,1,https://t.vndb.org/ch/69/32169.jpg,"Gertrude is a senior aide in Eiserne Jungfrau, and a first-class priest. She wears a uniform similar to Cornelia's, and appears as a girl with red eyes and long blond hair. Like her comrades, she appears extremely deadpan when on duty, but is actually a very charitable character well-liked by her juniors.",0,Warlord,"{""hp"": 111, ""atk"": 139, ""mag"": 62, ""vit"": 131, ""spr"": 63, ""int"": 75, ""spd"": 109, ""lck"": 83}","{""Mage"": ""D"", ""Attacker"": ""S"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,c15879_mal,Featherine Augustus Aurora,Umineko no Naku Koro ni,4896,Anime,3,https://t.vndb.org/ch/67/32167.jpg,"Featherine Augustus Aurora is the witch form of Hachijou Tooya (Itouikukuro Zerogonanaroku), and the Witch of Theatergoing, Drama and Spectating, an Endless Witch, and also a Creator.",0,Invoker,"{""hp"": 115, ""atk"": 104, ""mag"": 199, ""vit"": 121, ""spr"": 181, ""int"": 198, ""spd"": 129, ""lck"": 145}","{""Mage"": ""S"", ""Attacker"": ""A"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""A"", ""Specialist"": ""S""}","[""void""]","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""resist"", ""wind"": ""resist"", ""nature"": ""resist"", ""neutral"": ""resist"", ""void"": ""resist"", ""light"": ""resist"", ""dark"": ""resist""}"
mal,c15880_mal,Hachijou Ikuko,Umineko no Naku Koro ni,4896,Anime,1,https://t.vndb.org/ch/70/32170.jpg,Hachijou Ikuko is the mystery novelist who fabricated stories about the Rokkenjima murders along with her partner Hachijou Tooya. [spoiler]She was the person who found Battler after he was passed out on a highway. She had taken him in and gave him the name Tooya.[/spoiler],0,Sage,"{""hp"": 69, ""atk"": 58, ""mag"": 123, ""vit"": 68, ""spr"": 129, ""int"": 157, ""spd"": 88, ""lck"": 99}","{""Mage"": ""B"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,c15874_mal,Dlanor A. Knox,Umineko no Naku Koro ni,4896,Anime,3,https://t.vndb.org/ch/62/32162.jpg,"Dlanor is the Chief Inquisitor of Eiserne Jungfrau and enforces the commandments of Knox's Decalogue, originally written by Ronald A. Knox. Known as Archbishop Knox, Dlanor is popularly known as ""Death Sentence Dlanor"" and ""Dlanor of the Ten Wedges."" She can summon a red blade of light, which differs from the others seen in the series by having a handle.",0,Crusader,"{""hp"": 106, ""atk"": 145, ""mag"": 59, ""vit"": 141, ""spr"": 63, ""int"": 90, ""spd"": 96, ""lck"": 75}","{""Mage"": ""D"", ""Attacker"": ""S"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,c13709_mal,Furudo Erika,Umineko no Naku Koro ni,4896,Anime,3,https://t.vndb.org/ch/63/32163.jpg,"Erika is a young detective introduced in End of the Golden Witch. A blue-haired girl estimated to be around the age of a middle school student, she is characterized as being highly intelligent and possessing an excellent memory. She acts very polite in public, and shows an extreme interest in puzzles and mysteries. In truth, she is ruthless and cunning, and only solves mysteries to boast her superiority towards those who execute them.",0,Witch Hunter,"{""hp"": 88, ""atk"": 140, ""mag"": 72, ""vit"": 86, ""spr"": 79, ""int"": 146, ""spd"": 140, ""lck"": 86}","{""Mage"": ""D"", ""Attacker"": ""A"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""A"", ""Defender"": ""D"", ""Specialist"": ""S""}","[""void""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""resist"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal_manga,210537,Lynn (Manga),Rosen Garten Saga,129422,Manga,3,https://cdn.myanimelist.net/images/characters/11/590401.jpg,"Lynn is a virgin from a small Village. When her village is attacked by bandits she stumbles across the sword Gram with the ghost Siegfried linked to it. Lynn falls in love with Br��nhild who saved the village in the meantime. To impress her Lynn reluctantly teams up with Siegfried to make their way to the title giving tournament._x000D_
_x000D_
She grew up without a family and lied out of fear of being alone, making her popular with the girls in her village. Lynn learns combat very quickly. Besides the sword Gram she uses a small axe. _x000D_
_x000D_
_x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",17,Samurai,"{""hp"": 98, ""atk"": 134, ""mag"": 61, ""vit"": 95, ""spr"": 70, ""int"": 74, ""spd"": 117, ""lck"": 93}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal_manga,227865,Br��nhild (Manga),Rosen Garten Saga,129422,Manga,2,https://cdn.myanimelist.net/images/characters/7/590413.jpg,"Queen consort of Burgundy, originally from eastland (iceland), wife of King Gunther. Commander of the valkyries._x000D_
_x000D_
_x000D_
_x000D_
_x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",2,Warlord,"{""hp"": 119, ""atk"": 138, ""mag"": 56, ""vit"": 130, ""spr"": 68, ""int"": 78, ""spd"": 108, ""lck"": 77}","{""Mage"": ""D"", ""Attacker"": ""S"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal_manga,227866,Kriemhild (Manga),Rosen Garten Saga,129422,Manga,2,https://cdn.myanimelist.net/images/characters/5/590415.jpg,"Princess of Burgundy, younger sister of King Gunther. Wife of Siegfried. Is the prize of the tournament besides Siegfried's treasures._x000D_
_x000D_
_x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",0,Witch,"{""hp"": 66, ""atk"": 74, ""mag"": 132, ""vit"": 62, ""spr"": 101, ""int"": 127, ""spd"": 101, ""lck"": 81}","{""Mage"": ""C"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal_manga,227862,Lofnheid (Manga),Rosen Garten Saga,129422,Manga,1,https://cdn.myanimelist.net/images/characters/5/508797.jpg,"Dragon and twin of Lyng. Joined Lynn to find their family heirloom which is part of the tournament's prize. Can combine with her sister into one dragon by kissing. Can become the other's shadow. Are into each other (including their dragon form)._x000D_
_x000D_
She's shy, clumsy, doesn't want to hurt monsters, gullible, optimistic. Hides her face so that they don't lust over each other._x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",0,Ally,"{""hp"": 86, ""atk"": 86, ""mag"": 92, ""vit"": 93, ""spr"": 92, ""int"": 88, ""spd"": 88, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal_manga,227863,Lyngheid (Manga),Rosen Garten Saga,129422,Manga,1,https://cdn.myanimelist.net/images/characters/15/590458.jpg,"Dragon and twin of Lofn. Joined Lynn to find their family heirloom which is part of the tournament's prize. Can combine with her sister into one dragon by kissing. Can become the other's shadow. Are into each other (including their dragon form)._x000D_
_x000D_
Confident, tough, mature, cautious one._x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",0,Ally,"{""hp"": 92, ""atk"": 92, ""mag"": 90, ""vit"": 90, ""spr"": 94, ""int"": 93, ""spd"": 88, ""lck"": 85}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal_manga,227880,Morgiana (Manga),Rosen Garten Saga,129422,Manga,1,https://cdn.myanimelist.net/images/characters/12/508823.jpg,"Coach/Mechanic of the team *Arabian Nights*. Has future sight. Cares for her team of 'shitty brats'. Befriended with Merlin._x000D_
_x000D_
_x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",0,Dancer,"{""hp"": 70, ""atk"": 105, ""mag"": 92, ""vit"": 69, ""spr"": 70, ""int"": 73, ""spd"": 119, ""lck"": 128}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal_manga,216971,Mulan (Manga),Rosen Garten Saga,129422,Manga,1,https://cdn.myanimelist.net/images/characters/12/508789.jpg,"Part of the army of the Huns. Pretends to be a man; angry if addressed as a girl, flustered if seen as a manly man. Uses a heavenly sword._x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",0,Samurai,"{""hp"": 102, ""atk"": 127, ""mag"": 61, ""vit"": 102, ""spr"": 71, ""int"": 84, ""spd"": 119, ""lck"": 95}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal_manga,216973,Arthur Pendragon (Manga),Rosen Garten Saga,129422,Manga,3,https://cdn.myanimelist.net/images/characters/10/590408.jpg,"Center of the british, trap idol group KRT13 [Knights of the Round Table 13]._x000D_
_x000D_
Looks up to his foster brother Kay. Protects others at his own cost. Likes cuteness, traps and idols._x000D_
_x000D_
_x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",0,Warlord,"{""hp"": 120, ""atk"": 143, ""mag"": 69, ""vit"": 140, ""spr"": 69, ""int"": 87, ""spd"": 103, ""lck"": 97}","{""Mage"": ""D"", ""Attacker"": ""S"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal_manga,231381,Hisako Kotobuki (Manga),Seitokai ni mo Ana wa Aru!,149973,Manga,3,https://cdn.myanimelist.net/images/characters/3/552918.jpg,"A third-year student and the student council president. She excels in academics and sports and wears a ponytail. She has a younger brother._x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",8,Ally,"{""hp"": 92, ""atk"": 87, ""mag"": 90, ""vit"": 93, ""spr"": 91, ""int"": 84, ""spd"": 90, ""lck"": 95}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal_manga,231383,Komaro Michinoku (Manga),Seitokai ni mo Ana wa Aru!,149973,Manga,3,https://cdn.myanimelist.net/images/characters/3/552921.jpg,"A first-year student and a member of the student council. Her parents were killed in a plane crash when she was young._x000D_
_x000D_
(Source: Wikipedia)_x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",35,Ally,"{""hp"": 91, ""atk"": 87, ""mag"": 84, ""vit"": 89, ""spr"": 93, ""int"": 88, ""spd"": 93, ""lck"": 88}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal_manga,231380,Tan Otori (Manga),Seitokai ni mo Ana wa Aru!,149973,Manga,3,https://cdn.myanimelist.net/images/characters/13/552919.jpg,"A junior high school student who serves as the student council's PR officer. He has a feminine appearance._x000D_
_x000D_
(Source: Wikipedia)_x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",21,Ally,"{""hp"": 89, ""atk"": 87, ""mag"": 91, ""vit"": 94, ""spr"": 95, ""int"": 94, ""spd"": 91, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal_manga,231379,Arisu Terui (Manga),Seitokai ni mo Ana wa Aru!,149973,Manga,3,https://cdn.myanimelist.net/images/characters/14/555992.jpg,"The student council treasurer and a second-year student. She comes from a wealthy family._x000D_
_x000D_
(Source: Wikipedia)_x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",5,Ally,"{""hp"": 89, ""atk"": 86, ""mag"": 89, ""vit"": 91, ""spr"": 91, ""int"": 91, ""spd"": 88, ""lck"": 89}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
