mal_id,name,name_kanji,nicknames,about,image_url,favorites,series_type,series_mal_id
211940,SSS Lieutenant,国家保安局中尉,,"A scarred man who is a lieutenant and a higher position than Yuri Briar in the SSS. He seems to be fairly close to Yuri and is aware of his drinking habits and sister complex, advising Yuri to get over his sister and focus on his work.

(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/7/482814.jpg,2,anime,50265
212203,Bill Watkins,ビル・ワトキンス,Bazooka Bill,"Bill is a young boy who is incredibly tall and muscular for his age. He wears glasses and has short brown hair.

(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/13/479437.jpg,6,anime,50265
219764,Daybreak,東雲,,,https://cdn.myanimelist.net/images/characters/2/492641.jpg,4,anime,50602
185468,Fiona Frost,フィオナ・フロスト,Nightfall,Fiona is a WISE spy who acts under the codename Nightfall. She was placed in Berlint General Hospital to support Loid Forger's cover story and provide Twilight with mission details in the disguise of some documents.,https://cdn.myanimelist.net/images/characters/4/494104.jpg,166,anime,50602
209464,Keith Kepler,キース・ケプラー,,,https://cdn.myanimelist.net/images/characters/5/490073.jpg,5,anime,50602
209463,Martha Marriott,マーサ・マリオット,,,https://cdn.myanimelist.net/images/characters/5/531187.jpg,2,anime,50602
137474,Kayo Fujikawa,藤川 歌夜,,"The composer of the SNS Club. She works part-time as a waitress at a family restaurant.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/8/310316.jpg,13,anime,32555
137471,Tamaki Honda,本田 珠輝,,"The main heroine, who becomes the illustrator of the SNS Club. As a fan of hard-boiled shōnen manga, her art-style tends to have a focus on gruff-looking men. She is very fond of her father.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/13/310319.jpg,29,anime,32555
137472,Shiina Murakami,村上 椎奈,Shii-chan,"The president of the SNS Club who serves as the programmer. She is often soft-spoken and pessimistic.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/2/310318.jpg,24,anime,32555
137473,Ayame Seki,関 あやめ,Iris,"The scenario writer of the SNS Club. She has a history of writing adult stories that she is somewhat embarrassed about.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/14/310317.jpg,8,anime,32555
137475,Yumine Fuda,布田 裕美音,,"Tamaki's best friend who is a member of the school's Illustration Club. She is a fujoshi who likes to draw boy's love art.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/15/310315.jpg,3,anime,32555
145418,Teru Hyakutake,百武 照,,Former illustrator and previous president of the SNS Club who is currently in college.,https://cdn.myanimelist.net/images/characters/15/325617.jpg,2,anime,32555
137476,Natsu Iino,飯野 夏,,,https://cdn.myanimelist.net/images/characters/15/325766.jpg,1,anime,32555
145419,Minaha Iino,飯野 水葉,,,https://cdn.myanimelist.net/images/characters/16/319753.jpg,1,anime,32555
146177,Marika Shimizu,清水 マリカ,,A classmate of Tamaki Honda's.,https://cdn.myanimelist.net/images/characters/15/316821.jpg,1,anime,32555
207200,Kamome Kushima,久島 鴎,,"Age: 17
Birthday: April 4
Height: 158 cm
Weight: 43 kg
Hair color: indigo
Eye color: gold
Relations: Sagi Kushima (Mother)
Hobby: ships in bottles
Likes: triangular shaped sweets with a secret

Kamome Kushima is a mysterious girl the protagonist meets at the island. She always drags a large suitcase around with her. She would never ever tell what is inside. Just like Takahara Hairi, she only stays on the island until the end of summer. With an old map, she wanders around the island looking for something. She said that is a treasure map.

""Let's go. To where the pirate ship dwells.""

(Source: Summer Pockets Wiki, edited)",https://cdn.myanimelist.net/images/characters/11/589646.jpg,264,anime,50694
207198,Shiroha Naruse,鳴瀬 しろは,Suikabaa-san,"Age: 17
Birthday: June 8
Height: 155 cm
Weight: 39 kg
Hair color: white
Eye color: blue
Relations: Kobato Naruse (Grandfather), Hitomi Naruse (Mother)
Hobby: cooking
Likes: watermelon ice-candy
Dislikes: nosey people
Status: active

Shiroha Naruse is an islander. While she is anxious around strangers, she is also well-composed. Other than her blood-related grandfather, she has nobody who can be even called a friend. Living alone for a very long time, she doesn't know how to associate with people. Sometimes, she would even say that she hardly ever thinks about other people's thought. She frequently gazes over the sea on that isolated island.

""It's better that you don't get involved with me.""

(Source: Summer Pockets Wiki, edited)",https://cdn.myanimelist.net/images/characters/7/591124.jpg,346,anime,50694
207199,Ao Sorakado,空門 蒼,,"Age: 16
Birthday: September 20
Height: 160 cm
Weight: 46 kg
Hair color: sky blue
Eye color: magenta
Relations: Ai Sorakado (Elder Twin Sister)
Hobby: afternoon naps
likes: kakigori
Status: active

Ao Sorakado is an islander who is friendly to and loved by all, regardless of age or gender. She works at a Japanese sweets shop on the island. She is accompanied by a wild fox(?). She has been known to be found sleeping at various places around the island, but it is something normal to the islanders.

""In any case, leave me alone when I'm asleep.""

(Source: Summer Pockets Wiki)",https://cdn.myanimelist.net/images/characters/11/589327.jpg,274,anime,50694
207196,Hairi Takahara,鷹原 羽依里,Pairi-kun,"Age: 16
Birthday: May 21
Height: 172 cm
Weight: 60 kg
Hair color: brown
Eye color: brown
Relations: Unnamed Mother, Kyoko Misaki (Aunt)
Dislikes: water
Status: active

Hairi Takahara grew up in an urban setting, but after an unpleasant incident, he uses the recent death of his grandmother as an excuse to come to the island to take care of her estate sale.

(Source: Summer Pockets Wiki)",https://cdn.myanimelist.net/images/characters/14/588211.jpg,76,anime,50694
207201,Tsumugi Wenders,紬 ヴェンダース,Tsumutsumu,"Age: 16
Birthday: August 31
Height: 152 cm
Weight: 38 kg
Bust-Waist-Hips: 78-56-80 cm
Hair color: strawberry blonde
Eye color: green
Hobby: collecting knitted toys
Likes: cotton candy
Status: active

Tsumugi Wenders hangs out by the island's lighthouse. She is a diligent and honest half-German. She is utilizing her summer vacation to find the one she wants to do. She has been cleaning up the trashes that drifts into the sea, taking good care of the things that can still be used. Whenever she is troubled or at a loss for words, she tends to let out a cute-like yelp. Often, she hums an old foreign country's song.

""I'm still searching. Because I still don't know what to do.""

(Source: Summer Pockets Wiki)",https://cdn.myanimelist.net/images/characters/10/593582.jpg,154,anime,50694
255796,Inari,イナリ,,,https://cdn.myanimelist.net/images/characters/16/596972.jpg,15,anime,50694
255795,Tenzen Kano,加納 天善,,"Age: 16
Birthday: October 10
Height: 178 cm
Weight: 69 kg
Hair color: black
Eye color: hazel

On the outside, Tenzen Kanou looks very serious and cool. However, he has dedicated too much of his time to table tennis, so his speech and manners are often very unusual. He brought a ping pong table to his and Ryoichi's secret base and trains rigorously every day.

(Source: Namuwiki)",https://cdn.myanimelist.net/images/characters/13/597889.jpg,26,anime,50694
224378,Umi Katou,加藤 うみ,,"Age: 12
Birthday: September 1
Height: 130 cm
Weight: 29 kg
Hair color: violet
Eye color: black
Hobby: cooking

Umi Katou is a second cousin of Hairi Takahara who is visiting Torishirojima during the summer and living alongside him at his aunt's home.",https://cdn.myanimelist.net/images/characters/6/598557.jpg,122,anime,50694
255792,Kyoko Misaki,岬 鏡子,,"Birthday: October 18
Height: 162 cm
Weight: 50 kg
Hair color: brown
Eye color: amber
Relations: Hairi Takahara (Nephew)
Hobby: collecting antiques
Likes: archaeology

When Hairi's maternal grandmother, Grandma Kato, passed away, Kyoko Misaki took over the management of the Kato family and the arrangement of belongings. Afterwards, she sends a letter to Hyrie asking for help in organizing her warehouse, which motivates Hairi to come to the island. Hairy's second cousin, Umi Kato, who came here first, and the three of them stay at the Kato family during summer vacation. According to Umi, he seems to have sent a letter to Umi as well.

(Source: Namuwiki)",https://cdn.myanimelist.net/images/characters/14/589979.jpg,13,anime,50694
255794,Ryouichi Mitani,三谷 良一,,"Age: 16
Birthday: February 9
Height: 175 cm
Weight: 65 kg
Hair color: brown
Eye color: violet

Ryouichi Mitani is a boy who lives on the island. Has the tendency to always take off his clothes.

(Source: Namuwiki)",https://cdn.myanimelist.net/images/characters/15/600892.jpg,22,anime,50694
255791,Shizuku Mizuori,水織 静久,,"Age: 17
Birthday: April 29
Height: 164 cm
Weight: 54 kg
Hair color: violet
Eye color: violet

Shizuku Mizuori is the student council president at the heroines' school on the mainland. During summer vacation, she travels to the island to meet with Tsumugi.

(Source: Summer Pockets Wiki)",https://cdn.myanimelist.net/images/characters/2/594335.jpg,48,anime,50694
